run_id,experiment,family,strategy,context,seed,epsilon,model,attacker_model,config_version,prompt_version,config_hash,corpus_id,output_dir,start_ts,end_ts,status,code_commit
RQ3_SQLi_CG-Adaptive_product_eps0.5_seed10,RQ3,SQLi,CG-Adaptive,product,10,0.5,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.5_seed10,2026-08-09 23:13,2026-08-10 02:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed1,RQ3,SQLi,PP-Adaptive,filter,1,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed1,2026-08-13 19:35,2026-08-14 02:11,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed2,RQ3,SQLi,PP-Adaptive,filter,2,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed2,2026-08-13 19:51,2026-08-14 02:22,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed3,RQ3,SQLi,PP-Adaptive,filter,3,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed3,2026-08-13 19:56,2026-08-14 02:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed4,RQ3,SQLi,PP-Adaptive,filter,4,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed4,2026-08-13 20:00,2026-08-14 12:08,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed5,RQ3,SQLi,PP-Adaptive,filter,5,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed5,2026-08-13 20:05,2026-08-14 04:04,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed6,RQ3,SQLi,PP-Adaptive,filter,6,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed6,2026-08-13 20:11,2026-08-14 04:30,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed7,RQ3,SQLi,PP-Adaptive,filter,7,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed7,2026-08-13 20:19,2026-08-14 05:02,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed8,RQ3,SQLi,PP-Adaptive,filter,8,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed8,2026-08-13 20:25,2026-08-14 05:14,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed9,RQ3,SQLi,PP-Adaptive,filter,9,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed9,2026-08-13 20:30,2026-08-14 05:25,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_PP-Adaptive_filter_eps0.3_seed10,RQ3,SQLi,PP-Adaptive,filter,10,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1-PP/CustomApp_C1_Token_seed10,2026-08-13 20:35,2026-08-14 05:40,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed1,RQ3,SQLi,CG-Adaptive,filter,1,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed1,2026-08-06 20:43,2026-08-08 13:59,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed2,RQ3,SQLi,CG-Adaptive,filter,2,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed2,2026-08-08 11:19,2026-08-08 14:06,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed3,RQ3,SQLi,CG-Adaptive,filter,3,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed3,2026-08-08 11:22,2026-08-08 14:12,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed4,RQ3,SQLi,CG-Adaptive,filter,4,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed4,2026-08-08 11:25,2026-08-08 14:17,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed5,RQ3,SQLi,CG-Adaptive,filter,5,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed5,2026-08-08 11:29,2026-08-08 14:23,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed6,RQ3,SQLi,CG-Adaptive,filter,6,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed6,2026-08-08 11:33,2026-08-08 14:31,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed7,RQ3,SQLi,CG-Adaptive,filter,7,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed7,2026-08-08 11:41,2026-08-14 12:21,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed8,RQ3,SQLi,CG-Adaptive,filter,8,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed8,2026-08-08 11:45,2026-08-08 14:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed9,RQ3,SQLi,CG-Adaptive,filter,9,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed9,2026-08-08 11:48,2026-08-08 14:51,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.3_seed10,RQ3,SQLi,CG-Adaptive,filter,10,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.3_seed10,2026-08-08 11:52,2026-08-08 14:57,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed1,RQ3,SQLi,CG-Adaptive,filter,1,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed1,2026-08-06 22:29,2026-08-07 23:00,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed2,RQ3,SQLi,CG-Adaptive,filter,2,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed2,2026-08-06 22:35,2026-08-07 23:05,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed3,RQ3,SQLi,CG-Adaptive,filter,3,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed3,2026-08-06 22:38,2026-08-07 23:11,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed4,RQ3,SQLi,CG-Adaptive,filter,4,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed4,2026-08-06 22:41,2026-08-07 23:19,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed5,RQ3,SQLi,CG-Adaptive,filter,5,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed5,2026-08-06 22:44,2026-08-07 23:24,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed6,RQ3,SQLi,CG-Adaptive,filter,6,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed6,2026-08-06 22:57,2026-08-07 23:59,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed7,RQ3,SQLi,CG-Adaptive,filter,7,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed7,2026-08-06 22:59,2026-08-08 00:05,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed8,RQ3,SQLi,CG-Adaptive,filter,8,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed8,2026-08-06 23:02,2026-08-08 00:11,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed9,RQ3,SQLi,CG-Adaptive,filter,9,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed9,2026-08-06 23:05,2026-08-08 00:16,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.1_seed10,RQ3,SQLi,CG-Adaptive,filter,10,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.1_seed10,2026-08-06 23:09,2026-08-08 00:21,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed1,RQ3,SQLi,CG-Adaptive,filter,1,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed1,2026-08-08 03:37,2026-08-08 07:05,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed2,RQ3,SQLi,CG-Adaptive,filter,2,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed2,2026-08-08 03:39,2026-08-08 07:12,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed3,RQ3,SQLi,CG-Adaptive,filter,3,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed3,2026-08-08 03:47,2026-08-08 07:18,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed4,RQ3,SQLi,CG-Adaptive,filter,4,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed4,2026-08-08 03:50,2026-08-08 07:24,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed5,RQ3,SQLi,CG-Adaptive,filter,5,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed5,2026-08-08 03:52,2026-08-08 07:30,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed6,RQ3,SQLi,CG-Adaptive,filter,6,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed6,2026-08-08 03:55,2026-08-08 07:37,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed7,RQ3,SQLi,CG-Adaptive,filter,7,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed7,2026-08-08 03:58,2026-08-08 07:44,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed8,RQ3,SQLi,CG-Adaptive,filter,8,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed8,2026-08-08 04:12,2026-08-08 07:52,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed9,RQ3,SQLi,CG-Adaptive,filter,9,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed9,2026-08-08 04:17,2026-08-08 07:59,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.2_seed10,RQ3,SQLi,CG-Adaptive,filter,10,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.2_seed10,2026-08-08 04:19,2026-08-08 08:06,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.4_seed1,RQ3,SQLi,CG-Adaptive,filter,1,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.4_seed1,2026-08-08 18:12,2026-08-08 21:13,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.4_seed2,RQ3,SQLi,CG-Adaptive,filter,2,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.4_seed2,2026-08-08 18:19,2026-08-08 21:19,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.4_seed3,RQ3,SQLi,CG-Adaptive,filter,3,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.4_seed3,2026-08-08 18:22,2026-08-08 21:25,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ3_SQLi_CG-Adaptive_filter_eps0.4_seed4,RQ3,SQLi,CG-Adaptive,filter,4,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1ba7ee59a5173e0c4c067126a2a012eb676e278fd3593dcb4dfa863345a0f0c2,co-evolved (renewed each round),results/V2/CustomApp_C1/CustomApp_C1_Token_eps0.4_seed4,2026-08-08 18:25,2026-08-08 21:31,complete,n/a (code not under version control at run time; artifact release tag is the reference)
